id,label,predict_result,predict_score,predict_detail,type
2,0,0,0.21385351797889482,"{'0': 0.7861464820211052, '1': 0.21385351797889482}",train
4,0,0,0.2961879897303372,"{'0': 0.7038120102696628, '1': 0.2961879897303372}",train
6,1,1,0.5330604070748863,"{'0': 0.46693959292511367, '1': 0.5330604070748863}",train
7,0,1,0.6366572465387577,"{'0': 0.36334275346124234, '1': 0.6366572465387577}",train
10,0,1,0.6596950203277205,"{'0': 0.34030497967227946, '1': 0.6596950203277205}",train
11,1,1,0.7100347405690561,"{'0': 0.28996525943094387, '1': 0.7100347405690561}",train
16,0,1,0.668609843830129,"{'0': 0.331390156169871, '1': 0.668609843830129}",train
18,1,0,0.42067141570278893,"{'0': 0.5793285842972111, '1': 0.42067141570278893}",train
21,1,1,0.8621300509583442,"{'0': 0.13786994904165584, '1': 0.8621300509583442}",train
24,1,0,0.43462023732974336,"{'0': 0.5653797626702566, '1': 0.43462023732974336}",train
28,0,0,0.4785563119877919,"{'0': 0.5214436880122081, '1': 0.4785563119877919}",train
36,0,1,0.6760846112380219,"{'0': 0.3239153887619781, '1': 0.6760846112380219}",train
44,0,1,0.6734675437652499,"{'0': 0.32653245623475013, '1': 0.6734675437652499}",train
45,0,0,0.3902395133862211,"{'0': 0.6097604866137789, '1': 0.3902395133862211}",train
50,1,1,0.7671049339526551,"{'0': 0.2328950660473449, '1': 0.7671049339526551}",train
51,1,1,0.9196516981993865,"{'0': 0.08034830180061348, '1': 0.9196516981993865}",train
56,1,0,0.4696468368709063,"{'0': 0.5303531631290936, '1': 0.4696468368709063}",train
63,1,1,0.9090710058473617,"{'0': 0.09092899415263833, '1': 0.9090710058473617}",train
64,1,1,0.6818108477240905,"{'0': 0.3181891522759095, '1': 0.6818108477240905}",train
77,0,0,0.44196649852144576,"{'0': 0.5580335014785542, '1': 0.44196649852144576}",train
79,1,1,0.7329906295354006,"{'0': 0.2670093704645994, '1': 0.7329906295354006}",train
82,1,0,0.04046496498486295,"{'0': 0.959535035015137, '1': 0.04046496498486295}",train
83,0,0,0.20464551147065524,"{'0': 0.7953544885293448, '1': 0.20464551147065524}",train
87,0,0,0.35964337978667327,"{'0': 0.6403566202133267, '1': 0.35964337978667327}",train
88,1,1,0.8591125067268912,"{'0': 0.1408874932731088, '1': 0.8591125067268912}",train
89,1,1,0.5439255631071791,"{'0': 0.4560744368928209, '1': 0.5439255631071791}",train
92,1,1,0.7509495365518987,"{'0': 0.24905046344810133, '1': 0.7509495365518987}",train
93,1,1,0.6974569430422355,"{'0': 0.3025430569577645, '1': 0.6974569430422355}",train
96,1,1,0.6908440111136412,"{'0': 0.30915598888635876, '1': 0.6908440111136412}",train
100,0,1,0.5869208274484999,"{'0': 0.41307917255150006, '1': 0.5869208274484999}",train
102,1,1,0.7718459172911931,"{'0': 0.22815408270880688, '1': 0.7718459172911931}",train
112,1,1,0.6907124893859017,"{'0': 0.3092875106140983, '1': 0.6907124893859017}",train
114,1,1,0.8932133780793671,"{'0': 0.10678662192063293, '1': 0.8932133780793671}",train
117,0,1,0.5744567753620068,"{'0': 0.4255432246379932, '1': 0.5744567753620068}",train
118,1,0,0.4158601327324122,"{'0': 0.5841398672675878, '1': 0.4158601327324122}",train
119,0,1,0.5962580023916967,"{'0': 0.4037419976083033, '1': 0.5962580023916967}",train
121,0,0,0.44653311945008767,"{'0': 0.5534668805499123, '1': 0.44653311945008767}",train
123,1,1,0.6178639868627283,"{'0': 0.38213601313727175, '1': 0.6178639868627283}",train
127,0,0,0.43087459379755877,"{'0': 0.5691254062024412, '1': 0.43087459379755877}",train
132,0,0,0.45964146135533857,"{'0': 0.5403585386446614, '1': 0.45964146135533857}",train
136,1,1,0.7959315758604755,"{'0': 0.20406842413952453, '1': 0.7959315758604755}",train
138,0,1,0.5592932832518467,"{'0': 0.4407067167481533, '1': 0.5592932832518467}",train
149,1,1,0.7088173585628257,"{'0': 0.2911826414371743, '1': 0.7088173585628257}",train
150,1,1,0.5940381747077736,"{'0': 0.40596182529222635, '1': 0.5940381747077736}",train
155,1,1,0.8936614805078859,"{'0': 0.10633851949211415, '1': 0.8936614805078859}",train
159,1,1,0.8981596457402485,"{'0': 0.10184035425975146, '1': 0.8981596457402485}",train
160,1,1,0.7601983918112225,"{'0': 0.2398016081887775, '1': 0.7601983918112225}",train
162,0,0,0.2210825074397542,"{'0': 0.7789174925602458, '1': 0.2210825074397542}",train
163,1,1,0.7897855961060821,"{'0': 0.21021440389391788, '1': 0.7897855961060821}",train
165,1,1,0.6555724440536868,"{'0': 0.34442755594631325, '1': 0.6555724440536868}",train
166,1,1,0.9560301015144713,"{'0': 0.04396989848552868, '1': 0.9560301015144713}",train
168,0,0,0.27576437652330893,"{'0': 0.7242356234766911, '1': 0.27576437652330893}",train
170,1,1,0.9014684795447601,"{'0': 0.09853152045523994, '1': 0.9014684795447601}",train
182,0,1,0.6759641883752582,"{'0': 0.3240358116247418, '1': 0.6759641883752582}",train
188,1,1,0.933822808625912,"{'0': 0.06617719137408795, '1': 0.933822808625912}",train
189,1,1,0.7687828704805251,"{'0': 0.23121712951947493, '1': 0.7687828704805251}",train
190,1,1,0.6833661142127798,"{'0': 0.3166338857872202, '1': 0.6833661142127798}",train
192,1,1,0.8922425761813102,"{'0': 0.1077574238186898, '1': 0.8922425761813102}",train
193,0,1,0.7830663417174342,"{'0': 0.21693365828256583, '1': 0.7830663417174342}",train
197,0,0,0.4302874427497094,"{'0': 0.5697125572502906, '1': 0.4302874427497094}",train
