id,label,predict_result,predict_score,predict_detail,type
2,1,1,0.7740383606200503,"{'0': 0.22596163937994973, '1': 0.7740383606200503}",train
4,0,1,0.5296596033779943,"{'0': 0.47034039662200566, '1': 0.5296596033779943}",train
6,1,1,0.8056447524191988,"{'0': 0.19435524758080125, '1': 0.8056447524191988}",train
7,1,1,0.8160781950174525,"{'0': 0.1839218049825475, '1': 0.8160781950174525}",train
10,1,1,0.8365338565604943,"{'0': 0.16346614343950572, '1': 0.8365338565604943}",train
11,1,1,0.8199642897844173,"{'0': 0.18003571021558273, '1': 0.8199642897844173}",train
16,1,1,0.8330608983069118,"{'0': 0.16693910169308823, '1': 0.8330608983069118}",train
18,1,1,0.7931826743435959,"{'0': 0.2068173256564041, '1': 0.7931826743435959}",train
21,1,1,0.8608453179664018,"{'0': 0.13915468203359815, '1': 0.8608453179664018}",train
24,1,1,0.7935260443954081,"{'0': 0.20647395560459192, '1': 0.7935260443954081}",train
28,1,1,0.7923491613133066,"{'0': 0.20765083868669343, '1': 0.7923491613133066}",train
36,1,1,0.826635768862528,"{'0': 0.173364231137472, '1': 0.826635768862528}",train
44,1,1,0.8244277422061139,"{'0': 0.17557225779388608, '1': 0.8244277422061139}",train
45,1,1,0.789102212575842,"{'0': 0.210897787424158, '1': 0.789102212575842}",train
50,1,1,0.8598059699157327,"{'0': 0.14019403008426734, '1': 0.8598059699157327}",train
51,1,1,0.857411045115026,"{'0': 0.14258895488497403, '1': 0.857411045115026}",train
56,1,1,0.7994632721903923,"{'0': 0.20053672780960774, '1': 0.7994632721903923}",train
63,1,1,0.885199389643567,"{'0': 0.11480061035643296, '1': 0.885199389643567}",train
64,1,1,0.8223375161856367,"{'0': 0.17766248381436334, '1': 0.8223375161856367}",train
77,1,1,0.7894127639752123,"{'0': 0.21058723602478768, '1': 0.7894127639752123}",train
79,1,1,0.8439665593578052,"{'0': 0.15603344064219482, '1': 0.8439665593578052}",train
82,1,1,0.710899906537064,"{'0': 0.28910009346293597, '1': 0.710899906537064}",train
83,1,1,0.7923711234152334,"{'0': 0.2076288765847666, '1': 0.7923711234152334}",train
87,1,1,0.7937320787253437,"{'0': 0.20626792127465632, '1': 0.7937320787253437}",train
88,1,1,0.8495730267232474,"{'0': 0.15042697327675258, '1': 0.8495730267232474}",train
89,1,1,0.8205142375593711,"{'0': 0.17948576244062886, '1': 0.8205142375593711}",train
92,1,1,0.8589165883974985,"{'0': 0.14108341160250149, '1': 0.8589165883974985}",train
93,1,1,0.8472301995933017,"{'0': 0.1527698004066983, '1': 0.8472301995933017}",train
96,1,1,0.849229843333026,"{'0': 0.15077015666697402, '1': 0.849229843333026}",train
100,1,1,0.8358471100926694,"{'0': 0.16415288990733057, '1': 0.8358471100926694}",train
102,1,1,0.8608601476137129,"{'0': 0.13913985238628712, '1': 0.8608601476137129}",train
112,1,1,0.8227174350021302,"{'0': 0.17728256499786976, '1': 0.8227174350021302}",train
114,1,1,0.8496528256446537,"{'0': 0.15034717435534628, '1': 0.8496528256446537}",train
117,0,1,0.7971435702831219,"{'0': 0.20285642971687812, '1': 0.7971435702831219}",train
118,1,1,0.7887290579371455,"{'0': 0.21127094206285446, '1': 0.7887290579371455}",train
119,1,1,0.847707680380469,"{'0': 0.15229231961953105, '1': 0.847707680380469}",train
121,1,1,0.8121444810289179,"{'0': 0.1878555189710821, '1': 0.8121444810289179}",train
123,1,1,0.8309877697803039,"{'0': 0.16901223021969614, '1': 0.8309877697803039}",train
127,1,1,0.8246983252630375,"{'0': 0.17530167473696245, '1': 0.8246983252630375}",train
132,1,1,0.8093994679582432,"{'0': 0.19060053204175675, '1': 0.8093994679582432}",train
136,1,1,0.8631775226803023,"{'0': 0.13682247731969766, '1': 0.8631775226803023}",train
138,1,1,0.839807826071951,"{'0': 0.16019217392804896, '1': 0.839807826071951}",train
149,1,1,0.8473251002800847,"{'0': 0.15267489971991532, '1': 0.8473251002800847}",train
150,1,1,0.8389196841768671,"{'0': 0.16108031582313287, '1': 0.8389196841768671}",train
155,1,1,0.8497964665962101,"{'0': 0.1502035334037899, '1': 0.8497964665962101}",train
159,1,1,0.8685695537446079,"{'0': 0.13143044625539213, '1': 0.8685695537446079}",train
160,1,1,0.8519214520991829,"{'0': 0.1480785479008171, '1': 0.8519214520991829}",train
162,1,1,0.7705082328677051,"{'0': 0.2294917671322949, '1': 0.7705082328677051}",train
163,1,1,0.8496484411026731,"{'0': 0.15035155889732688, '1': 0.8496484411026731}",train
165,1,1,0.8505350700265747,"{'0': 0.1494649299734253, '1': 0.8505350700265747}",train
166,1,1,0.8624685673416382,"{'0': 0.13753143265836176, '1': 0.8624685673416382}",train
168,1,1,0.7816756980654611,"{'0': 0.2183243019345389, '1': 0.7816756980654611}",train
170,1,1,0.8491252827444097,"{'0': 0.15087471725559032, '1': 0.8491252827444097}",train
182,1,1,0.8320817871996962,"{'0': 0.16791821280030383, '1': 0.8320817871996962}",train
188,1,1,0.8695346955587058,"{'0': 0.13046530444129423, '1': 0.8695346955587058}",train
189,1,0,0.34808138710555847,"{'0': 0.6519186128944415, '1': 0.34808138710555847}",train
190,1,1,0.8298581819615998,"{'0': 0.17014181803840023, '1': 0.8298581819615998}",train
192,1,1,0.902638376500232,"{'0': 0.09736162349976796, '1': 0.902638376500232}",train
193,1,1,0.8308048063300296,"{'0': 0.16919519366997038, '1': 0.8308048063300296}",train
197,1,1,0.8286385340761219,"{'0': 0.17136146592387813, '1': 0.8286385340761219}",train
205,1,1,0.8331061857958898,"{'0': 0.1668938142041102, '1': 0.8331061857958898}",train
