id,label,predict_result,predict_score,predict_detail,type
2,0,0,0.16436082804806884,"{'0': 0.8356391719519312, '1': 0.16436082804806884}",train
4,0,0,0.334682563922039,"{'0': 0.665317436077961, '1': 0.334682563922039}",train
6,0,0,0.3150306062808992,"{'0': 0.6849693937191008, '1': 0.3150306062808992}",train
7,0,1,0.5420705647801749,"{'0': 0.4579294352198251, '1': 0.5420705647801749}",train
10,0,1,0.5596142516041668,"{'0': 0.4403857483958332, '1': 0.5596142516041668}",train
11,0,1,0.5058522544068692,"{'0': 0.4941477455931308, '1': 0.5058522544068692}",train
16,0,1,0.5375133023314083,"{'0': 0.46248669766859174, '1': 0.5375133023314083}",train
18,0,0,0.1848411645964774,"{'0': 0.8151588354035226, '1': 0.1848411645964774}",train
21,1,1,0.8971715621379297,"{'0': 0.1028284378620703, '1': 0.8971715621379297}",train
24,1,0,0.2778743356790114,"{'0': 0.7221256643209886, '1': 0.2778743356790114}",train
28,0,0,0.26873162786169114,"{'0': 0.7312683721383089, '1': 0.26873162786169114}",train
36,0,1,0.5396080448532252,"{'0': 0.4603919551467748, '1': 0.5396080448532252}",train
44,0,1,0.542451710993198,"{'0': 0.457548289006802, '1': 0.542451710993198}",train
45,0,0,0.25639347868328816,"{'0': 0.7436065213167118, '1': 0.25639347868328816}",train
50,1,1,0.7989317645028985,"{'0': 0.2010682354971015, '1': 0.7989317645028985}",train
51,1,1,0.8049561214054907,"{'0': 0.19504387859450933, '1': 0.8049561214054907}",train
56,0,0,0.24619410258044558,"{'0': 0.7538058974195544, '1': 0.24619410258044558}",train
63,1,1,0.9152882297581617,"{'0': 0.08471177024183829, '1': 0.9152882297581617}",train
64,1,0,0.469764904536479,"{'0': 0.530235095463521, '1': 0.469764904536479}",train
77,0,0,0.3489271011251736,"{'0': 0.6510728988748264, '1': 0.3489271011251736}",train
79,1,1,0.7368244387355214,"{'0': 0.2631755612644786, '1': 0.7368244387355214}",train
82,0,0,0.03439284715690594,"{'0': 0.9656071528430941, '1': 0.03439284715690594}",train
83,0,0,0.2320806584817819,"{'0': 0.7679193415182182, '1': 0.2320806584817819}",train
87,0,0,0.22616073901481293,"{'0': 0.7738392609851871, '1': 0.22616073901481293}",train
88,1,1,0.6361261190640212,"{'0': 0.36387388093597883, '1': 0.6361261190640212}",train
89,1,1,0.5998240860768845,"{'0': 0.40017591392311547, '1': 0.5998240860768845}",train
92,1,1,0.7813289131505584,"{'0': 0.2186710868494416, '1': 0.7813289131505584}",train
93,1,1,0.695607361276539,"{'0': 0.304392638723461, '1': 0.695607361276539}",train
96,1,1,0.7842557118512679,"{'0': 0.21574428814873214, '1': 0.7842557118512679}",train
100,0,1,0.5355014934027531,"{'0': 0.4644985065972469, '1': 0.5355014934027531}",train
102,1,1,0.7499401647200982,"{'0': 0.25005983527990183, '1': 0.7499401647200982}",train
112,1,1,0.6902609181804923,"{'0': 0.3097390818195077, '1': 0.6902609181804923}",train
114,1,1,0.8812876631269424,"{'0': 0.1187123368730576, '1': 0.8812876631269424}",train
117,0,0,0.40935157159504,"{'0': 0.59064842840496, '1': 0.40935157159504}",train
118,0,0,0.33114007821485936,"{'0': 0.6688599217851406, '1': 0.33114007821485936}",train
119,0,0,0.426071302494115,"{'0': 0.573928697505885, '1': 0.426071302494115}",train
121,0,0,0.3635981874159007,"{'0': 0.6364018125840993, '1': 0.3635981874159007}",train
123,1,1,0.6846382376411491,"{'0': 0.31536176235885094, '1': 0.6846382376411491}",train
127,0,0,0.3980341420098815,"{'0': 0.6019658579901185, '1': 0.3980341420098815}",train
132,0,0,0.3750447061396837,"{'0': 0.6249552938603162, '1': 0.3750447061396837}",train
136,1,1,0.8208607939475414,"{'0': 0.1791392060524586, '1': 0.8208607939475414}",train
138,0,1,0.5045950107632206,"{'0': 0.49540498923677945, '1': 0.5045950107632206}",train
149,1,1,0.7650578704240238,"{'0': 0.23494212957597616, '1': 0.7650578704240238}",train
150,1,1,0.6269309069631414,"{'0': 0.37306909303685865, '1': 0.6269309069631414}",train
155,1,1,0.7671551440569919,"{'0': 0.23284485594300808, '1': 0.7671551440569919}",train
159,1,1,0.8991219248721397,"{'0': 0.10087807512786029, '1': 0.8991219248721397}",train
160,1,1,0.7403021570798259,"{'0': 0.25969784292017406, '1': 0.7403021570798259}",train
162,0,0,0.14650072050204832,"{'0': 0.8534992794979517, '1': 0.14650072050204832}",train
163,1,1,0.771393891588741,"{'0': 0.22860610841125895, '1': 0.771393891588741}",train
165,1,1,0.685342613650143,"{'0': 0.31465738634985696, '1': 0.685342613650143}",train
166,1,1,0.8298078181721688,"{'0': 0.17019218182783125, '1': 0.8298078181721688}",train
168,0,0,0.2500799085660215,"{'0': 0.7499200914339785, '1': 0.2500799085660215}",train
170,1,1,0.7870728243113636,"{'0': 0.2129271756886364, '1': 0.7870728243113636}",train
182,0,0,0.4952632986918968,"{'0': 0.5047367013081032, '1': 0.4952632986918968}",train
188,1,1,0.7369441378564907,"{'0': 0.2630558621435093, '1': 0.7369441378564907}",train
189,1,1,0.8159670345817654,"{'0': 0.18403296541823455, '1': 0.8159670345817654}",train
