id,label,predict_result,predict_score,predict_detail,type
2,0,0,0.16993462544558335,"{'0': 0.8300653745544166, '1': 0.16993462544558335}",train
4,0,0,0.28549090385234277,"{'0': 0.7145090961476572, '1': 0.28549090385234277}",train
6,0,0,0.35574896418289287,"{'0': 0.6442510358171072, '1': 0.35574896418289287}",train
7,0,1,0.5663925398092584,"{'0': 0.4336074601907416, '1': 0.5663925398092584}",train
10,1,1,0.6430936223141654,"{'0': 0.35690637768583455, '1': 0.6430936223141654}",train
11,0,1,0.5785735187428109,"{'0': 0.42142648125718907, '1': 0.5785735187428109}",train
16,0,1,0.5917630816010391,"{'0': 0.4082369183989609, '1': 0.5917630816010391}",train
18,0,0,0.22781253382852032,"{'0': 0.7721874661714797, '1': 0.22781253382852032}",train
21,1,1,0.8840525418435121,"{'0': 0.11594745815648788, '1': 0.8840525418435121}",train
24,1,0,0.3146957378612857,"{'0': 0.6853042621387143, '1': 0.3146957378612857}",train
28,0,0,0.35727810335537263,"{'0': 0.6427218966446273, '1': 0.35727810335537263}",train
36,0,1,0.6022972198912844,"{'0': 0.3977027801087156, '1': 0.6022972198912844}",train
44,0,1,0.6112797189904765,"{'0': 0.3887202810095235, '1': 0.6112797189904765}",train
45,0,0,0.2978270904203558,"{'0': 0.7021729095796442, '1': 0.2978270904203558}",train
50,1,1,0.7909463499796181,"{'0': 0.2090536500203819, '1': 0.7909463499796181}",train
51,1,1,0.8065210281295322,"{'0': 0.1934789718704678, '1': 0.8065210281295322}",train
56,0,0,0.29804463876421095,"{'0': 0.701955361235789, '1': 0.29804463876421095}",train
63,1,1,0.9138917082240211,"{'0': 0.0861082917759789, '1': 0.9138917082240211}",train
64,1,1,0.5727640825885824,"{'0': 0.42723591741141764, '1': 0.5727640825885824}",train
77,0,0,0.3444571314372026,"{'0': 0.6555428685627974, '1': 0.3444571314372026}",train
79,1,1,0.7402072861182635,"{'0': 0.2597927138817365, '1': 0.7402072861182635}",train
82,0,0,0.034198732194586745,"{'0': 0.9658012678054133, '1': 0.034198732194586745}",train
83,0,0,0.21753938718307148,"{'0': 0.7824606128169285, '1': 0.21753938718307148}",train
87,0,0,0.27464815487021027,"{'0': 0.7253518451297898, '1': 0.27464815487021027}",train
88,1,1,0.7626248218449012,"{'0': 0.2373751781550988, '1': 0.7626248218449012}",train
89,1,1,0.5676700922143049,"{'0': 0.43232990778569513, '1': 0.5676700922143049}",train
92,1,1,0.772783414353382,"{'0': 0.22721658564661795, '1': 0.772783414353382}",train
93,1,1,0.7001548747859441,"{'0': 0.29984512521405593, '1': 0.7001548747859441}",train
96,1,1,0.7537175020997029,"{'0': 0.2462824979002971, '1': 0.7537175020997029}",train
100,0,1,0.5632069767688912,"{'0': 0.4367930232311088, '1': 0.5632069767688912}",train
102,1,1,0.7667850283032599,"{'0': 0.2332149716967401, '1': 0.7667850283032599}",train
112,1,1,0.6551210957096227,"{'0': 0.34487890429037726, '1': 0.6551210957096227}",train
114,1,1,0.8902697864627004,"{'0': 0.10973021353729961, '1': 0.8902697864627004}",train
117,0,0,0.4722694547260802,"{'0': 0.5277305452739198, '1': 0.4722694547260802}",train
118,0,0,0.39209323964067394,"{'0': 0.607906760359326, '1': 0.39209323964067394}",train
119,0,0,0.4864735659804883,"{'0': 0.5135264340195117, '1': 0.4864735659804883}",train
121,0,0,0.37158264301047333,"{'0': 0.6284173569895266, '1': 0.37158264301047333}",train
123,1,1,0.663780681947458,"{'0': 0.336219318052542, '1': 0.663780681947458}",train
127,0,0,0.39083295367513743,"{'0': 0.6091670463248626, '1': 0.39083295367513743}",train
132,0,0,0.40531722930191105,"{'0': 0.594682770698089, '1': 0.40531722930191105}",train
136,1,1,0.8124920253238999,"{'0': 0.18750797467610014, '1': 0.8124920253238999}",train
138,0,0,0.4924062686387721,"{'0': 0.5075937313612279, '1': 0.4924062686387721}",train
149,1,1,0.7528771244160448,"{'0': 0.24712287558395518, '1': 0.7528771244160448}",train
150,1,1,0.6061494195219367,"{'0': 0.3938505804780633, '1': 0.6061494195219367}",train
155,1,1,0.7769849769627637,"{'0': 0.2230150230372363, '1': 0.7769849769627637}",train
159,1,1,0.8982322888084888,"{'0': 0.10176771119151118, '1': 0.8982322888084888}",train
160,1,1,0.7442855711220628,"{'0': 0.25571442887793716, '1': 0.7442855711220628}",train
162,0,0,0.16943630793748385,"{'0': 0.8305636920625161, '1': 0.16943630793748385}",train
