id,label,predict_result,predict_score,predict_detail,type
2,1,0,0.35369227221124344,"{'0': 0.6463077277887566, '1': 0.35369227221124344}",train
4,0,0,0.3137513606159339,"{'0': 0.6862486393840661, '1': 0.3137513606159339}",train
6,1,1,0.6293848675552822,"{'0': 0.3706151324447178, '1': 0.6293848675552822}",train
7,0,1,0.6104175381261185,"{'0': 0.38958246187388146, '1': 0.6104175381261185}",train
10,0,1,0.7220106650144186,"{'0': 0.2779893349855814, '1': 0.7220106650144186}",train
11,1,1,0.7509159595565961,"{'0': 0.24908404044340393, '1': 0.7509159595565961}",train
16,1,1,0.8244784248857728,"{'0': 0.17552157511422717, '1': 0.8244784248857728}",train
18,1,1,0.5351890502758522,"{'0': 0.4648109497241478, '1': 0.5351890502758522}",train
21,1,1,0.7876485700519789,"{'0': 0.21235142994802114, '1': 0.7876485700519789}",train
24,1,0,0.48998042717745544,"{'0': 0.5100195728225445, '1': 0.48998042717745544}",train
28,0,1,0.5602646447911,"{'0': 0.43973535520889995, '1': 0.5602646447911}",train
36,0,1,0.7001698626327807,"{'0': 0.2998301373672193, '1': 0.7001698626327807}",train
44,1,1,0.7646996337670886,"{'0': 0.2353003662329114, '1': 0.7646996337670886}",train
45,0,0,0.43862228262026226,"{'0': 0.5613777173797377, '1': 0.43862228262026226}",train
50,1,1,0.9341383740834727,"{'0': 0.06586162591652733, '1': 0.9341383740834727}",train
51,1,1,0.9303821573876463,"{'0': 0.06961784261235371, '1': 0.9303821573876463}",train
56,1,1,0.5595109201337983,"{'0': 0.44048907986620167, '1': 0.5595109201337983}",train
63,1,1,0.9693883285176288,"{'0': 0.030611671482371205, '1': 0.9693883285176288}",train
64,1,1,0.7198840525529434,"{'0': 0.2801159474470566, '1': 0.7198840525529434}",train
77,0,0,0.433325095730208,"{'0': 0.5666749042697921, '1': 0.433325095730208}",train
79,1,1,0.7053403721050044,"{'0': 0.29465962789499556, '1': 0.7053403721050044}",train
82,1,0,0.06719700639922921,"{'0': 0.9328029936007708, '1': 0.06719700639922921}",train
83,0,0,0.26410682911312344,"{'0': 0.7358931708868766, '1': 0.26410682911312344}",train
87,0,0,0.4846552927834547,"{'0': 0.5153447072165454, '1': 0.4846552927834547}",train
88,1,1,0.8823284131463752,"{'0': 0.11767158685362478, '1': 0.8823284131463752}",train
89,1,0,0.49953389925835107,"{'0': 0.5004661007416489, '1': 0.49953389925835107}",train
92,1,1,0.7437590877563116,"{'0': 0.2562409122436884, '1': 0.7437590877563116}",train
93,1,1,0.6919617176695448,"{'0': 0.30803828233045516, '1': 0.6919617176695448}",train
96,1,1,0.6464702922516405,"{'0': 0.35352970774835946, '1': 0.6464702922516405}",train
100,1,1,0.8094058632401493,"{'0': 0.1905941367598507, '1': 0.8094058632401493}",train
102,1,1,0.9310756801519141,"{'0': 0.06892431984808589, '1': 0.9310756801519141}",train
112,1,1,0.7121279161608499,"{'0': 0.2878720838391501, '1': 0.7121279161608499}",train
114,1,1,0.9202411818240902,"{'0': 0.0797588181759098, '1': 0.9202411818240902}",train
117,0,1,0.5805809039779543,"{'0': 0.41941909602204575, '1': 0.5805809039779543}",train
118,1,0,0.4451032218731799,"{'0': 0.5548967781268201, '1': 0.4451032218731799}",train
119,0,1,0.7197657117473376,"{'0': 0.2802342882526624, '1': 0.7197657117473376}",train
121,1,1,0.6505868376108825,"{'0': 0.34941316238911746, '1': 0.6505868376108825}",train
123,1,1,0.5631852717037243,"{'0': 0.43681472829627566, '1': 0.5631852717037243}",train
127,1,1,0.7626334988551094,"{'0': 0.23736650114489055, '1': 0.7626334988551094}",train
132,1,1,0.6623193367629021,"{'0': 0.3376806632370979, '1': 0.6623193367629021}",train
136,1,1,0.7717334432973024,"{'0': 0.22826655670269758, '1': 0.7717334432973024}",train
138,0,1,0.5887342357985061,"{'0': 0.41126576420149386, '1': 0.5887342357985061}",train
149,1,1,0.6848187120578484,"{'0': 0.3151812879421516, '1': 0.6848187120578484}",train
150,1,1,0.8378905831583542,"{'0': 0.16210941684164581, '1': 0.8378905831583542}",train
155,1,1,0.9079664495918147,"{'0': 0.09203355040818528, '1': 0.9079664495918147}",train
159,1,1,0.8591338070217237,"{'0': 0.1408661929782763, '1': 0.8591338070217237}",train
160,1,1,0.7354283493964805,"{'0': 0.2645716506035195, '1': 0.7354283493964805}",train
162,0,0,0.30397208936809744,"{'0': 0.6960279106319025, '1': 0.30397208936809744}",train
163,1,1,0.7572200414629622,"{'0': 0.24277995853703782, '1': 0.7572200414629622}",train
165,1,1,0.6770718712834055,"{'0': 0.3229281287165945, '1': 0.6770718712834055}",train
166,1,1,0.9501396969502048,"{'0': 0.04986030304979516, '1': 0.9501396969502048}",train
168,0,0,0.32827990137368723,"{'0': 0.6717200986263128, '1': 0.32827990137368723}",train
170,1,1,0.9108006467798253,"{'0': 0.08919935322017469, '1': 0.9108006467798253}",train
182,0,1,0.734744912545623,"{'0': 0.265255087454377, '1': 0.734744912545623}",train
188,1,1,0.9464145462599127,"{'0': 0.053585453740087274, '1': 0.9464145462599127}",train
189,1,1,0.727377836986167,"{'0': 0.272622163013833, '1': 0.727377836986167}",train
190,1,1,0.6999989652278793,"{'0': 0.3000010347721207, '1': 0.6999989652278793}",train
192,1,1,0.8896030513100952,"{'0': 0.1103969486899048, '1': 0.8896030513100952}",train
193,0,1,0.8023555208116958,"{'0': 0.1976444791883042, '1': 0.8023555208116958}",train
197,0,0,0.4869900143525536,"{'0': 0.5130099856474464, '1': 0.4869900143525536}",train
205,0,1,0.7292242381262888,"{'0': 0.2707757618737112, '1': 0.7292242381262888}",train
207,0,1,0.5500843424753351,"{'0': 0.4499156575246649, '1': 0.5500843424753351}",train
213,0,1,0.635645121680155,"{'0': 0.36435487831984503, '1': 0.635645121680155}",train
215,0,1,0.705022843485096,"{'0': 0.29497715651490397, '1': 0.705022843485096}",train
220,1,1,0.8938187426929433,"{'0': 0.10618125730705674, '1': 0.8938187426929433}",train
221,1,1,0.5979177028906312,"{'0': 0.4020822971093688, '1': 0.5979177028906312}",train
223,0,1,0.6789312502329227,"{'0': 0.32106874976707733, '1': 0.6789312502329227}",train
225,1,1,0.8711732168838727,"{'0': 0.12882678311612727, '1': 0.8711732168838727}",train
230,1,0,0.4259923908534442,"{'0': 0.5740076091465558, '1': 0.4259923908534442}",train
238,1,1,0.8315996317529959,"{'0': 0.1684003682470041, '1': 0.8315996317529959}",train
240,1,1,0.6486765848051729,"{'0': 0.3513234151948271, '1': 0.6486765848051729}",train
244,1,1,0.5008767178975398,"{'0': 0.49912328210246015, '1': 0.5008767178975398}",train
250,1,0,0.26331251590850063,"{'0': 0.7366874840914994, '1': 0.26331251590850063}",train
256,0,0,0.301077046214399,"{'0': 0.698922953785601, '1': 0.301077046214399}",train
260,1,0,0.40474271588002464,"{'0': 0.5952572841199754, '1': 0.40474271588002464}",train
261,0,1,0.6263730332034337,"{'0': 0.37362696679656626, '1': 0.6263730332034337}",train
265,0,0,0.4731690272191767,"{'0': 0.5268309727808234, '1': 0.4731690272191767}",train
269,1,1,0.9006177210713058,"{'0': 0.09938227892869422, '1': 0.9006177210713058}",train
274,1,1,0.7686610356576907,"{'0': 0.23133896434230927, '1': 0.7686610356576907}",train
280,0,0,0.4255990988562693,"{'0': 0.5744009011437308, '1': 0.4255990988562693}",train
281,1,1,0.9543714294309585,"{'0': 0.04562857056904146, '1': 0.9543714294309585}",train
283,0,0,0.3862032072008643,"{'0': 0.6137967927991357, '1': 0.3862032072008643}",train
285,1,1,0.7724415434375584,"{'0': 0.22755845656244156, '1': 0.7724415434375584}",train
289,1,1,0.9483732592305579,"{'0': 0.05162674076944207, '1': 0.9483732592305579}",train
291,1,1,0.6467920530064217,"{'0': 0.35320794699357827, '1': 0.6467920530064217}",train
293,1,1,0.9336968138846261,"{'0': 0.06630318611537389, '1': 0.9336968138846261}",train
302,1,0,0.3038919767504776,"{'0': 0.6961080232495225, '1': 0.3038919767504776}",train
306,1,1,0.7562638473147076,"{'0': 0.24373615268529236, '1': 0.7562638473147076}",train
309,1,1,0.7300291974358362,"{'0': 0.26997080256416384, '1': 0.7300291974358362}",train
317,1,1,0.6231668103564939,"{'0': 0.3768331896435061, '1': 0.6231668103564939}",train
319,1,1,0.8086816212343865,"{'0': 0.19131837876561353, '1': 0.8086816212343865}",train
324,1,1,0.9246725338990435,"{'0': 0.07532746610095653, '1': 0.9246725338990435}",train
328,1,1,0.5824600508852933,"{'0': 0.4175399491147067, '1': 0.5824600508852933}",train
331,1,1,0.8636301765428042,"{'0': 0.13636982345719584, '1': 0.8636301765428042}",train
333,1,1,0.82304722798336,"{'0': 0.17695277201663995, '1': 0.82304722798336}",train
337,1,1,0.6764021709532869,"{'0': 0.3235978290467131, '1': 0.6764021709532869}",train
338,1,1,0.8282606697675975,"{'0': 0.1717393302324025, '1': 0.8282606697675975}",train
340,1,1,0.8175393412511097,"{'0': 0.18246065874889028, '1': 0.8175393412511097}",train
345,1,1,0.9716519732374048,"{'0': 0.02834802676259518, '1': 0.9716519732374048}",train
355,1,1,0.9130970697320901,"{'0': 0.08690293026790985, '1': 0.9130970697320901}",train
357,1,1,0.7566963695360224,"{'0': 0.24330363046397763, '1': 0.7566963695360224}",train
358,1,1,0.8000183233420208,"{'0': 0.19998167665797917, '1': 0.8000183233420208}",train
360,1,1,0.9508569713541409,"{'0': 0.049143028645859066, '1': 0.9508569713541409}",train
361,1,1,0.8987301431527855,"{'0': 0.10126985684721446, '1': 0.8987301431527855}",train
366,0,0,0.3612853037719052,"{'0': 0.6387146962280947, '1': 0.3612853037719052}",train
367,1,1,0.7719929234562308,"{'0': 0.22800707654376917, '1': 0.7719929234562308}",train
369,1,0,0.17656671622772527,"{'0': 0.8234332837722748, '1': 0.17656671622772527}",train
378,1,1,0.9091057836309184,"{'0': 0.09089421636908157, '1': 0.9091057836309184}",train
384,1,1,0.910776573002735,"{'0': 0.08922342699726504, '1': 0.910776573002735}",train
405,1,1,0.9308847732431783,"{'0': 0.06911522675682169, '1': 0.9308847732431783}",train
413,1,1,0.6929504546844135,"{'0': 0.3070495453155865, '1': 0.6929504546844135}",train
415,1,1,0.7547834553673094,"{'0': 0.2452165446326906, '1': 0.7547834553673094}",train
418,1,1,0.8150432403232248,"{'0': 0.18495675967677516, '1': 0.8150432403232248}",train
420,1,1,0.9210172442194372,"{'0': 0.0789827557805628, '1': 0.9210172442194372}",train
425,1,1,0.9466358100927136,"{'0': 0.05336418990728642, '1': 0.9466358100927136}",train
427,1,1,0.9258853355474971,"{'0': 0.07411466445250292, '1': 0.9258853355474971}",train
428,1,1,0.9531208928918972,"{'0': 0.046879107108102835, '1': 0.9531208928918972}",train
439,1,1,0.9159907955262542,"{'0': 0.08400920447374582, '1': 0.9159907955262542}",train
443,1,1,0.8169655075674807,"{'0': 0.18303449243251935, '1': 0.8169655075674807}",train
445,1,1,0.648050925683972,"{'0': 0.35194907431602795, '1': 0.648050925683972}",train
446,0,0,0.4223725289577942,"{'0': 0.5776274710422058, '1': 0.4223725289577942}",train
449,1,0,0.4685231045454295,"{'0': 0.5314768954545706, '1': 0.4685231045454295}",train
452,1,1,0.7744894796679558,"{'0': 0.22551052033204422, '1': 0.7744894796679558}",train
468,0,0,0.4125195542644565,"{'0': 0.5874804457355435, '1': 0.4125195542644565}",train
472,1,1,0.6503893765133804,"{'0': 0.34961062348661964, '1': 0.6503893765133804}",train
477,1,1,0.7333259257694874,"{'0': 0.2666740742305126, '1': 0.7333259257694874}",train
485,1,1,0.7326560284067605,"{'0': 0.2673439715932395, '1': 0.7326560284067605}",train
488,1,1,0.7286674278602088,"{'0': 0.27133257213979123, '1': 0.7286674278602088}",train
489,1,1,0.8399670175523009,"{'0': 0.16003298244769915, '1': 0.8399670175523009}",train
490,1,1,0.8218615699354028,"{'0': 0.17813843006459718, '1': 0.8218615699354028}",train
492,1,1,0.6600012528716741,"{'0': 0.3399987471283259, '1': 0.6600012528716741}",train
494,1,1,0.93698305968267,"{'0': 0.06301694031732996, '1': 0.93698305968267}",train
497,1,1,0.9042561047140545,"{'0': 0.09574389528594551, '1': 0.9042561047140545}",train
514,0,1,0.6029628284035218,"{'0': 0.3970371715964782, '1': 0.6029628284035218}",train
522,1,1,0.9334384308508165,"{'0': 0.06656156914918354, '1': 0.9334384308508165}",train
526,1,1,0.6891714405445937,"{'0': 0.31082855945540633, '1': 0.6891714405445937}",train
529,1,1,0.7054262315691642,"{'0': 0.2945737684308358, '1': 0.7054262315691642}",train
531,1,1,0.8636470629022315,"{'0': 0.13635293709776852, '1': 0.8636470629022315}",train
532,1,1,0.6802517795195774,"{'0': 0.3197482204804226, '1': 0.6802517795195774}",train
538,1,1,0.9031912603383001,"{'0': 0.0968087396616999, '1': 0.9031912603383001}",train
541,1,1,0.7014702454681981,"{'0': 0.29852975453180186, '1': 0.7014702454681981}",train
547,1,1,0.8550985929694765,"{'0': 0.14490140703052345, '1': 0.8550985929694765}",train
549,1,1,0.827343468516177,"{'0': 0.17265653148382298, '1': 0.827343468516177}",train
550,1,1,0.9603782079498362,"{'0': 0.03962179205016381, '1': 0.9603782079498362}",train
553,1,1,0.8368113141593312,"{'0': 0.1631886858406688, '1': 0.8368113141593312}",train
564,0,0,0.17118709521491723,"{'0': 0.8288129047850827, '1': 0.17118709521491723}",train
567,0,0,0.1974922109401283,"{'0': 0.8025077890598717, '1': 0.1974922109401283}",train
1,1,1,0.6755701792795434,"{'0': 0.32442982072045656, '1': 0.6755701792795434}",train
5,1,1,0.6673544829472347,"{'0': 0.33264551705276535, '1': 0.6673544829472347}",train
8,0,0,0.49087753398556905,"{'0': 0.5091224660144309, '1': 0.49087753398556905}",train
9,0,1,0.8455968837866152,"{'0': 0.15440311621338476, '1': 0.8455968837866152}",train
13,1,1,0.820953581124265,"{'0': 0.17904641887573503, '1': 0.820953581124265}",train
15,1,0,0.4858131091889229,"{'0': 0.5141868908110772, '1': 0.4858131091889229}",train
23,1,0,0.4876433410414203,"{'0': 0.5123566589585797, '1': 0.4876433410414203}",train
25,0,0,0.25966554738712316,"{'0': 0.7403344526128768, '1': 0.25966554738712316}",train
27,1,1,0.7281284154742209,"{'0': 0.2718715845257791, '1': 0.7281284154742209}",train
30,0,0,0.30966035248198803,"{'0': 0.6903396475180119, '1': 0.30966035248198803}",train
32,0,0,0.32478396141000315,"{'0': 0.6752160385899968, '1': 0.32478396141000315}",train
34,0,1,0.6512983833961481,"{'0': 0.3487016166038519, '1': 0.6512983833961481}",train
38,0,0,0.4702329172732829,"{'0': 0.5297670827267171, '1': 0.4702329172732829}",train
43,0,1,0.6600936182250904,"{'0': 0.3399063817749096, '1': 0.6600936182250904}",train
46,1,1,0.9640355523219898,"{'0': 0.035964447678010214, '1': 0.9640355523219898}",train
49,1,1,0.8677407442955727,"{'0': 0.13225925570442731, '1': 0.8677407442955727}",train
59,1,1,0.892693537865773,"{'0': 0.10730646213422701, '1': 0.892693537865773}",train
66,1,1,0.8711678137446163,"{'0': 0.12883218625538373, '1': 0.8711678137446163}",train
69,1,1,0.7010595421939542,"{'0': 0.29894045780604583, '1': 0.7010595421939542}",train
74,1,1,0.9111623666479715,"{'0': 0.08883763335202854, '1': 0.9111623666479715}",train
75,0,1,0.5902941825360698,"{'0': 0.4097058174639302, '1': 0.5902941825360698}",train
86,1,1,0.848370504429783,"{'0': 0.151629495570217, '1': 0.848370504429783}",train
94,1,1,0.6574972390393964,"{'0': 0.3425027609606036, '1': 0.6574972390393964}",train
95,1,1,0.5404855441842904,"{'0': 0.4595144558157096, '1': 0.5404855441842904}",train
97,1,1,0.8465164190018393,"{'0': 0.15348358099816073, '1': 0.8465164190018393}",train
101,1,1,0.8762805992680233,"{'0': 0.12371940073197674, '1': 0.8762805992680233}",train
103,1,1,0.7682413430440461,"{'0': 0.23175865695595388, '1': 0.7682413430440461}",train
105,0,1,0.5559330123456415,"{'0': 0.4440669876543585, '1': 0.5559330123456415}",train
108,1,0,0.06813015736526971,"{'0': 0.9318698426347303, '1': 0.06813015736526971}",train
116,1,1,0.7876132767212449,"{'0': 0.21238672327875507, '1': 0.7876132767212449}",train
126,0,1,0.7301248204820462,"{'0': 0.2698751795179538, '1': 0.7301248204820462}",train
128,1,0,0.39851138221752314,"{'0': 0.6014886177824769, '1': 0.39851138221752314}",train
139,1,1,0.9036594134899748,"{'0': 0.0963405865100252, '1': 0.9036594134899748}",train
142,1,1,0.9207252576017992,"{'0': 0.07927474239820076, '1': 0.9207252576017992}",train
148,1,1,0.5875691810422679,"{'0': 0.41243081895773215, '1': 0.5875691810422679}",train
152,1,1,0.798393106486781,"{'0': 0.20160689351321903, '1': 0.798393106486781}",train
158,1,1,0.7737216175024938,"{'0': 0.2262783824975062, '1': 0.7737216175024938}",train
169,1,1,0.5854554565668408,"{'0': 0.41454454343315916, '1': 0.5854554565668408}",train
173,1,1,0.8163854924600538,"{'0': 0.18361450753994624, '1': 0.8163854924600538}",train
174,1,1,0.9663443743419452,"{'0': 0.0336556256580548, '1': 0.9663443743419452}",train
178,1,1,0.9469418366316334,"{'0': 0.05305816336836655, '1': 0.9469418366316334}",train
