id,label,predict_result,predict_score,predict_detail,type
2,0,0,0.18623718869338496,"{'0': 0.8137628113066151, '1': 0.18623718869338496}",train
4,0,0,0.2899836208490809,"{'0': 0.7100163791509191, '1': 0.2899836208490809}",train
6,0,0,0.37858424419627174,"{'0': 0.6214157558037283, '1': 0.37858424419627174}",train
7,0,1,0.6110783142153805,"{'0': 0.3889216857846195, '1': 0.6110783142153805}",train
10,0,1,0.6195241499303484,"{'0': 0.38047585006965157, '1': 0.6195241499303484}",train
11,1,1,0.6282818415228524,"{'0': 0.3717181584771476, '1': 0.6282818415228524}",train
16,0,1,0.6208968759463613,"{'0': 0.37910312405363866, '1': 0.6208968759463613}",train
18,0,0,0.26240008896284567,"{'0': 0.7375999110371543, '1': 0.26240008896284567}",train
21,1,1,0.8801707105358205,"{'0': 0.11982928946417948, '1': 0.8801707105358205}",train
24,1,0,0.35759529608811474,"{'0': 0.6424047039118852, '1': 0.35759529608811474}",train
28,0,0,0.4081671267370086,"{'0': 0.5918328732629914, '1': 0.4081671267370086}",train
36,0,1,0.6300502536807878,"{'0': 0.3699497463192122, '1': 0.6300502536807878}",train
44,0,1,0.6379788323263861,"{'0': 0.3620211676736139, '1': 0.6379788323263861}",train
45,0,0,0.33127145349673837,"{'0': 0.6687285465032616, '1': 0.33127145349673837}",train
50,1,1,0.7777393043168492,"{'0': 0.22226069568315077, '1': 0.7777393043168492}",train
51,1,1,0.8755392835623609,"{'0': 0.12446071643763912, '1': 0.8755392835623609}",train
56,0,0,0.3459855818160635,"{'0': 0.6540144181839365, '1': 0.3459855818160635}",train
63,1,1,0.9124482085013488,"{'0': 0.08755179149865122, '1': 0.9124482085013488}",train
64,1,1,0.6337164513519097,"{'0': 0.3662835486480903, '1': 0.6337164513519097}",train
77,0,0,0.3877770835314467,"{'0': 0.6122229164685533, '1': 0.3877770835314467}",train
79,1,1,0.7386297823917463,"{'0': 0.26137021760825374, '1': 0.7386297823917463}",train
82,1,0,0.03649852769339225,"{'0': 0.9635014723066078, '1': 0.03649852769339225}",train
83,0,0,0.22406036410388447,"{'0': 0.7759396358961155, '1': 0.22406036410388447}",train
87,0,0,0.3019664518867708,"{'0': 0.6980335481132292, '1': 0.3019664518867708}",train
88,1,1,0.8083293766678262,"{'0': 0.19167062333217377, '1': 0.8083293766678262}",train
89,1,1,0.5658641009914656,"{'0': 0.43413589900853444, '1': 0.5658641009914656}",train
92,1,1,0.7628189996983601,"{'0': 0.2371810003016399, '1': 0.7628189996983601}",train
93,1,1,0.6970046302717254,"{'0': 0.30299536972827457, '1': 0.6970046302717254}",train
96,1,1,0.7362396049575224,"{'0': 0.2637603950424776, '1': 0.7362396049575224}",train
100,0,1,0.5707670945417209,"{'0': 0.4292329054582791, '1': 0.5707670945417209}",train
102,1,1,0.7642446834707426,"{'0': 0.2357553165292574, '1': 0.7642446834707426}",train
112,1,1,0.6267284710982508,"{'0': 0.3732715289017492, '1': 0.6267284710982508}",train
114,1,1,0.8968177774903476,"{'0': 0.10318222250965237, '1': 0.8968177774903476}",train
117,0,1,0.5207438029991327,"{'0': 0.4792561970008673, '1': 0.5207438029991327}",train
118,1,0,0.3943478574105064,"{'0': 0.6056521425894936, '1': 0.3943478574105064}",train
119,0,0,0.4989756418413867,"{'0': 0.5010243581586133, '1': 0.4989756418413867}",train
121,0,0,0.4002827258786292,"{'0': 0.5997172741213708, '1': 0.4002827258786292}",train
123,1,1,0.6531404858544323,"{'0': 0.3468595141455677, '1': 0.6531404858544323}",train
127,0,0,0.3949014061274819,"{'0': 0.6050985938725181, '1': 0.3949014061274819}",train
132,0,0,0.42574580266267753,"{'0': 0.5742541973373225, '1': 0.42574580266267753}",train
136,1,1,0.8102914947694733,"{'0': 0.18970850523052674, '1': 0.8102914947694733}",train
138,0,1,0.5034122155351372,"{'0': 0.49658778446486285, '1': 0.5034122155351372}",train
149,1,1,0.7354082581173881,"{'0': 0.2645917418826119, '1': 0.7354082581173881}",train
150,1,1,0.5969785189611492,"{'0': 0.4030214810388508, '1': 0.5969785189611492}",train
155,1,1,0.7783148497239585,"{'0': 0.22168515027604152, '1': 0.7783148497239585}",train
159,1,1,0.8971976779101056,"{'0': 0.10280232208989437, '1': 0.8971976779101056}",train
160,1,1,0.750336325384041,"{'0': 0.24966367461595895, '1': 0.750336325384041}",train
162,0,0,0.1928145152270704,"{'0': 0.8071854847729296, '1': 0.1928145152270704}",train
163,1,1,0.7894457206415919,"{'0': 0.2105542793584081, '1': 0.7894457206415919}",train
165,1,1,0.6648873052969844,"{'0': 0.33511269470301563, '1': 0.6648873052969844}",train
166,1,1,0.9326123113784707,"{'0': 0.06738768862152933, '1': 0.9326123113784707}",train
168,0,0,0.26229061878121146,"{'0': 0.7377093812187885, '1': 0.26229061878121146}",train
170,1,1,0.7654334773451948,"{'0': 0.23456652265480515, '1': 0.7654334773451948}",train
182,0,1,0.6097994947575847,"{'0': 0.39020050524241534, '1': 0.6097994947575847}",train
188,1,1,0.892244207654723,"{'0': 0.10775579234527699, '1': 0.892244207654723}",train
189,1,1,0.7864649273048828,"{'0': 0.21353507269511718, '1': 0.7864649273048828}",train
190,1,1,0.6755561702771119,"{'0': 0.3244438297228881, '1': 0.6755561702771119}",train
192,1,1,0.9114154906333437,"{'0': 0.0885845093666563, '1': 0.9114154906333437}",train
193,0,1,0.7211995956679581,"{'0': 0.2788004043320419, '1': 0.7211995956679581}",train
197,0,0,0.440473156332442,"{'0': 0.559526843667558, '1': 0.440473156332442}",train
205,0,1,0.7141423206590295,"{'0': 0.2858576793409705, '1': 0.7141423206590295}",train
207,0,0,0.4511352751553699,"{'0': 0.5488647248446301, '1': 0.4511352751553699}",train
213,0,1,0.6155274663154182,"{'0': 0.3844725336845818, '1': 0.6155274663154182}",train
215,0,1,0.6922824643141622,"{'0': 0.3077175356858378, '1': 0.6922824643141622}",train
220,1,1,0.7936813730826568,"{'0': 0.20631862691734315, '1': 0.7936813730826568}",train
221,1,1,0.6879573084102589,"{'0': 0.3120426915897411, '1': 0.6879573084102589}",train
223,0,1,0.5736218966711993,"{'0': 0.42637810332880066, '1': 0.5736218966711993}",train
225,1,1,0.6357301484175291,"{'0': 0.36426985158247094, '1': 0.6357301484175291}",train
230,0,0,0.27425699138369064,"{'0': 0.7257430086163094, '1': 0.27425699138369064}",train
238,1,1,0.7046593611649906,"{'0': 0.2953406388350094, '1': 0.7046593611649906}",train
240,1,1,0.6952431088150745,"{'0': 0.30475689118492555, '1': 0.6952431088150745}",train
244,0,0,0.2447459636379704,"{'0': 0.7552540363620296, '1': 0.2447459636379704}",train
250,1,0,0.1384548257769138,"{'0': 0.8615451742230862, '1': 0.1384548257769138}",train
256,0,0,0.17578556486756328,"{'0': 0.8242144351324368, '1': 0.17578556486756328}",train
260,0,0,0.19187508403517226,"{'0': 0.8081249159648277, '1': 0.19187508403517226}",train
261,0,1,0.5199112404004852,"{'0': 0.4800887595995148, '1': 0.5199112404004852}",train
265,0,0,0.1691925677236979,"{'0': 0.8308074322763022, '1': 0.1691925677236979}",train
269,1,1,0.8188702260612516,"{'0': 0.1811297739387484, '1': 0.8188702260612516}",train
274,0,0,0.4721348010268712,"{'0': 0.5278651989731288, '1': 0.4721348010268712}",train
280,0,0,0.24448310497502107,"{'0': 0.7555168950249789, '1': 0.24448310497502107}",train
281,1,1,0.8213665779254206,"{'0': 0.17863342207457944, '1': 0.8213665779254206}",train
283,0,0,0.4084246967862004,"{'0': 0.5915753032137996, '1': 0.4084246967862004}",train
285,1,1,0.8080106422926364,"{'0': 0.19198935770736358, '1': 0.8080106422926364}",train
289,1,1,0.8908600094036162,"{'0': 0.1091399905963838, '1': 0.8908600094036162}",train
291,1,1,0.6100544608520289,"{'0': 0.38994553914797114, '1': 0.6100544608520289}",train
293,1,1,0.8037816016762337,"{'0': 0.1962183983237663, '1': 0.8037816016762337}",train
302,0,0,0.17528593955570557,"{'0': 0.8247140604442944, '1': 0.17528593955570557}",train
306,1,1,0.8124384507191804,"{'0': 0.18756154928081958, '1': 0.8124384507191804}",train
309,1,1,0.8038964934233467,"{'0': 0.19610350657665332, '1': 0.8038964934233467}",train
317,0,0,0.3704814951088942,"{'0': 0.6295185048911058, '1': 0.3704814951088942}",train
319,1,1,0.83740531623899,"{'0': 0.16259468376101005, '1': 0.83740531623899}",train
324,1,1,0.8217325054760235,"{'0': 0.1782674945239765, '1': 0.8217325054760235}",train
328,1,0,0.4429424540823097,"{'0': 0.5570575459176903, '1': 0.4429424540823097}",train
331,1,1,0.8091834840489328,"{'0': 0.1908165159510672, '1': 0.8091834840489328}",train
333,1,1,0.8634331564575475,"{'0': 0.13656684354245252, '1': 0.8634331564575475}",train
337,0,0,0.4839747687337204,"{'0': 0.5160252312662796, '1': 0.4839747687337204}",train
338,1,1,0.8466700183046483,"{'0': 0.15332998169535172, '1': 0.8466700183046483}",train
340,1,1,0.6647093945453599,"{'0': 0.33529060545464007, '1': 0.6647093945453599}",train
345,1,1,0.9547378414004439,"{'0': 0.04526215859955607, '1': 0.9547378414004439}",train
355,1,1,0.7436008146589126,"{'0': 0.2563991853410874, '1': 0.7436008146589126}",train
357,1,1,0.7759626481125522,"{'0': 0.22403735188744778, '1': 0.7759626481125522}",train
358,1,1,0.877838543655189,"{'0': 0.12216145634481101, '1': 0.877838543655189}",train
360,1,1,0.7867836234970702,"{'0': 0.2132163765029298, '1': 0.7867836234970702}",train
361,1,1,0.8057830010430219,"{'0': 0.19421699895697808, '1': 0.8057830010430219}",train
366,0,0,0.18128989579163146,"{'0': 0.8187101042083685, '1': 0.18128989579163146}",train
367,1,1,0.7806658021269199,"{'0': 0.21933419787308006, '1': 0.7806658021269199}",train
369,1,0,0.09846886587212665,"{'0': 0.9015311341278733, '1': 0.09846886587212665}",train
