id,label,predict_result,predict_score,predict_detail,type
2,0,0,0.1532363042726759,"{'0': 0.8467636957273241, '1': 0.1532363042726759}",train
4,0,0,0.36650606462504076,"{'0': 0.6334939353749592, '1': 0.36650606462504076}",train
6,0,0,0.25789036889780986,"{'0': 0.7421096311021902, '1': 0.25789036889780986}",train
7,0,1,0.5124824113280124,"{'0': 0.4875175886719876, '1': 0.5124824113280124}",train
10,0,0,0.49924162927567395,"{'0': 0.500758370724326, '1': 0.49924162927567395}",train
11,0,0,0.40836414390077735,"{'0': 0.5916358560992226, '1': 0.40836414390077735}",train
16,0,0,0.4663019524264623,"{'0': 0.5336980475735378, '1': 0.4663019524264623}",train
18,0,0,0.13233214608008517,"{'0': 0.8676678539199149, '1': 0.13233214608008517}",train
21,1,1,0.9076893372281233,"{'0': 0.09231066277187672, '1': 0.9076893372281233}",train
24,0,0,0.16132036717768797,"{'0': 0.8386796328223121, '1': 0.16132036717768797}",train
28,0,0,0.19141079407608053,"{'0': 0.8085892059239195, '1': 0.19141079407608053}",train
36,0,0,0.47223994606301695,"{'0': 0.5277600539369831, '1': 0.47223994606301695}",train
44,0,0,0.4546080053948352,"{'0': 0.5453919946051649, '1': 0.4546080053948352}",train
45,0,0,0.2087889871494348,"{'0': 0.7912110128505652, '1': 0.2087889871494348}",train
50,1,1,0.8106568102035492,"{'0': 0.18934318979645082, '1': 0.8106568102035492}",train
51,1,1,0.790938193037315,"{'0': 0.20906180696268495, '1': 0.790938193037315}",train
56,0,0,0.1847471015048514,"{'0': 0.8152528984951486, '1': 0.1847471015048514}",train
63,1,1,0.9262447905619342,"{'0': 0.0737552094380658, '1': 0.9262447905619342}",train
64,1,0,0.3558957683924859,"{'0': 0.6441042316075141, '1': 0.3558957683924859}",train
77,0,0,0.3287331332260287,"{'0': 0.6712668667739713, '1': 0.3287331332260287}",train
79,1,1,0.7296748743216559,"{'0': 0.2703251256783441, '1': 0.7296748743216559}",train
82,0,0,0.0334147879786391,"{'0': 0.9665852120213609, '1': 0.0334147879786391}",train
83,0,0,0.2883391064912579,"{'0': 0.7116608935087421, '1': 0.2883391064912579}",train
87,0,0,0.17342956005680654,"{'0': 0.8265704399431935, '1': 0.17342956005680654}",train
88,1,1,0.6827117584326851,"{'0': 0.31728824156731494, '1': 0.6827117584326851}",train
89,1,1,0.627392023562353,"{'0': 0.372607976437647, '1': 0.627392023562353}",train
92,1,1,0.7727563144841867,"{'0': 0.2272436855158133, '1': 0.7727563144841867}",train
93,1,1,0.6919290767146727,"{'0': 0.30807092328532726, '1': 0.6919290767146727}",train
96,1,1,0.8196888777205712,"{'0': 0.1803111222794288, '1': 0.8196888777205712}",train
100,0,1,0.5055914264758787,"{'0': 0.49440857352412126, '1': 0.5055914264758787}",train
102,1,1,0.7306844270982171,"{'0': 0.2693155729017829, '1': 0.7306844270982171}",train
112,1,1,0.7495868977789698,"{'0': 0.2504131022210302, '1': 0.7495868977789698}",train
114,1,1,0.8688424349625338,"{'0': 0.13115756503746623, '1': 0.8688424349625338}",train
117,0,0,0.3378254926115305,"{'0': 0.6621745073884695, '1': 0.3378254926115305}",train
118,0,0,0.271113876835006,"{'0': 0.728886123164994, '1': 0.271113876835006}",train
119,0,0,0.38100274270451817,"{'0': 0.6189972572954818, '1': 0.38100274270451817}",train
121,0,0,0.34698806037183155,"{'0': 0.6530119396281684, '1': 0.34698806037183155}",train
123,1,1,0.6981386228307839,"{'0': 0.3018613771692161, '1': 0.6981386228307839}",train
127,0,0,0.388218306986487,"{'0': 0.6117816930135129, '1': 0.388218306986487}",train
132,0,0,0.3391780173845542,"{'0': 0.6608219826154458, '1': 0.3391780173845542}",train
136,1,1,0.8351679418908611,"{'0': 0.16483205810913892, '1': 0.8351679418908611}",train
138,0,1,0.5418076489912962,"{'0': 0.4581923510087038, '1': 0.5418076489912962}",train
149,1,1,0.7645520241244703,"{'0': 0.23544797587552968, '1': 0.7645520241244703}",train
150,1,1,0.6634140644021186,"{'0': 0.3365859355978814, '1': 0.6634140644021186}",train
155,1,1,0.7508176049626978,"{'0': 0.24918239503730222, '1': 0.7508176049626978}",train
159,1,1,0.8907151922802412,"{'0': 0.10928480771975879, '1': 0.8907151922802412}",train
160,1,1,0.7547346876605051,"{'0': 0.2452653123394949, '1': 0.7547346876605051}",train
162,0,0,0.11820538361350229,"{'0': 0.8817946163864977, '1': 0.11820538361350229}",train
163,1,1,0.7704373593939372,"{'0': 0.2295626406060628, '1': 0.7704373593939372}",train
165,1,1,0.6837944046057998,"{'0': 0.31620559539420023, '1': 0.6837944046057998}",train
166,1,1,0.6512862306185888,"{'0': 0.3487137693814112, '1': 0.6512862306185888}",train
168,0,0,0.24762510930876203,"{'0': 0.752374890691238, '1': 0.24762510930876203}",train
170,1,1,0.7942752199139531,"{'0': 0.2057247800860469, '1': 0.7942752199139531}",train
182,0,0,0.3986105506930981,"{'0': 0.6013894493069019, '1': 0.3986105506930981}",train
188,1,1,0.5523424863272425,"{'0': 0.4476575136727575, '1': 0.5523424863272425}",train
189,1,1,0.8246044044810779,"{'0': 0.17539559551892214, '1': 0.8246044044810779}",train
190,0,1,0.5096122200899714,"{'0': 0.4903877799100286, '1': 0.5096122200899714}",train
192,1,1,0.9411315044158212,"{'0': 0.05886849558417884, '1': 0.9411315044158212}",train
193,0,0,0.4841314801745173,"{'0': 0.5158685198254827, '1': 0.4841314801745173}",train
197,0,1,0.5525943773951895,"{'0': 0.44740562260481054, '1': 0.5525943773951895}",train
205,0,1,0.5796485338997799,"{'0': 0.4203514661002201, '1': 0.5796485338997799}",train
207,0,0,0.44960352783861907,"{'0': 0.550396472161381, '1': 0.44960352783861907}",train
213,0,1,0.7258753768790529,"{'0': 0.2741246231209471, '1': 0.7258753768790529}",train
215,0,1,0.5636151149145976,"{'0': 0.4363848850854024, '1': 0.5636151149145976}",train
220,1,1,0.7948818961660694,"{'0': 0.2051181038339306, '1': 0.7948818961660694}",train
221,1,1,0.7067806669639859,"{'0': 0.2932193330360141, '1': 0.7067806669639859}",train
223,0,0,0.3572635019423098,"{'0': 0.6427364980576902, '1': 0.3572635019423098}",train
225,1,1,0.6659937318976821,"{'0': 0.3340062681023179, '1': 0.6659937318976821}",train
230,0,0,0.21466671796548542,"{'0': 0.7853332820345146, '1': 0.21466671796548542}",train
238,1,1,0.5739441852407431,"{'0': 0.4260558147592569, '1': 0.5739441852407431}",train
240,1,1,0.7353137832509872,"{'0': 0.2646862167490128, '1': 0.7353137832509872}",train
244,0,0,0.23630230004617214,"{'0': 0.7636976999538279, '1': 0.23630230004617214}",train
250,0,0,0.12891248046378118,"{'0': 0.8710875195362189, '1': 0.12891248046378118}",train
256,0,0,0.12941757894510011,"{'0': 0.8705824210548999, '1': 0.12941757894510011}",train
260,0,0,0.10924085551451716,"{'0': 0.8907591444854829, '1': 0.10924085551451716}",train
261,0,0,0.47039345196743443,"{'0': 0.5296065480325656, '1': 0.47039345196743443}",train
265,0,0,0.059583587368329735,"{'0': 0.9404164126316703, '1': 0.059583587368329735}",train
269,1,1,0.8439940618655625,"{'0': 0.15600593813443753, '1': 0.8439940618655625}",train
274,0,0,0.37086526514639717,"{'0': 0.6291347348536028, '1': 0.37086526514639717}",train
280,0,0,0.12675074849667656,"{'0': 0.8732492515033234, '1': 0.12675074849667656}",train
281,1,1,0.8443166344166403,"{'0': 0.1556833655833597, '1': 0.8443166344166403}",train
283,0,0,0.38306761374817005,"{'0': 0.6169323862518299, '1': 0.38306761374817005}",train
285,1,1,0.8396736895007793,"{'0': 0.16032631049922075, '1': 0.8396736895007793}",train
289,1,1,0.5564001182463859,"{'0': 0.4435998817536141, '1': 0.5564001182463859}",train
291,1,1,0.5515502611868995,"{'0': 0.44844973881310046, '1': 0.5515502611868995}",train
293,1,1,0.7543201711048771,"{'0': 0.24567982889512285, '1': 0.7543201711048771}",train
302,0,0,0.195102419248374,"{'0': 0.804897580751626, '1': 0.195102419248374}",train
306,1,1,0.8169059391823298,"{'0': 0.1830940608176702, '1': 0.8169059391823298}",train
309,1,1,0.8495344586277496,"{'0': 0.15046554137225043, '1': 0.8495344586277496}",train
317,0,0,0.29910304304417046,"{'0': 0.7008969569558295, '1': 0.29910304304417046}",train
319,1,1,0.8905428927121342,"{'0': 0.10945710728786584, '1': 0.8905428927121342}",train
324,1,1,0.8110411581423365,"{'0': 0.18895884185766354, '1': 0.8110411581423365}",train
328,0,0,0.31930779008688775,"{'0': 0.6806922099131123, '1': 0.31930779008688775}",train
331,1,1,0.7187327071692182,"{'0': 0.2812672928307818, '1': 0.7187327071692182}",train
333,1,1,0.8619062137202836,"{'0': 0.13809378627971636, '1': 0.8619062137202836}",train
337,0,0,0.23093650141567335,"{'0': 0.7690634985843267, '1': 0.23093650141567335}",train
338,1,1,0.8279934822232774,"{'0': 0.1720065177767226, '1': 0.8279934822232774}",train
340,1,1,0.6249256711043872,"{'0': 0.37507432889561276, '1': 0.6249256711043872}",train
345,1,1,0.9327184226734565,"{'0': 0.0672815773265435, '1': 0.9327184226734565}",train
355,1,1,0.8148081305287442,"{'0': 0.18519186947125577, '1': 0.8148081305287442}",train
357,1,1,0.7758041156665283,"{'0': 0.2241958843334717, '1': 0.7758041156665283}",train
358,1,1,0.9218800790050092,"{'0': 0.07811992099499077, '1': 0.9218800790050092}",train
360,1,1,0.8393958712611846,"{'0': 0.16060412873881535, '1': 0.8393958712611846}",train
361,1,0,0.43690656194796607,"{'0': 0.5630934380520339, '1': 0.43690656194796607}",train
366,0,0,0.16383145818935707,"{'0': 0.8361685418106429, '1': 0.16383145818935707}",train
367,1,1,0.7235096515255782,"{'0': 0.2764903484744218, '1': 0.7235096515255782}",train
369,1,0,0.1032916448216988,"{'0': 0.8967083551783012, '1': 0.1032916448216988}",train
378,1,1,0.7516824115019338,"{'0': 0.24831758849806618, '1': 0.7516824115019338}",train
384,1,1,0.7736473814860788,"{'0': 0.2263526185139212, '1': 0.7736473814860788}",train
405,1,1,0.8235941956152123,"{'0': 0.1764058043847877, '1': 0.8235941956152123}",train
413,1,1,0.5402918023347654,"{'0': 0.45970819766523463, '1': 0.5402918023347654}",train
415,1,1,0.7302101857616864,"{'0': 0.2697898142383136, '1': 0.7302101857616864}",train
418,1,1,0.8449536018218387,"{'0': 0.15504639817816135, '1': 0.8449536018218387}",train
420,1,1,0.7821310396808641,"{'0': 0.21786896031913594, '1': 0.7821310396808641}",train
425,1,1,0.8553159785616359,"{'0': 0.14468402143836412, '1': 0.8553159785616359}",train
427,1,1,0.744368535719753,"{'0': 0.25563146428024697, '1': 0.744368535719753}",train
428,1,1,0.8788809678746343,"{'0': 0.12111903212536568, '1': 0.8788809678746343}",train
439,1,1,0.7769189556230998,"{'0': 0.22308104437690024, '1': 0.7769189556230998}",train
443,1,1,0.8732237345667949,"{'0': 0.12677626543320508, '1': 0.8732237345667949}",train
445,1,1,0.6786696919689041,"{'0': 0.32133030803109586, '1': 0.6786696919689041}",train
446,0,0,0.16328219948817677,"{'0': 0.8367178005118232, '1': 0.16328219948817677}",train
449,0,0,0.1471366120239728,"{'0': 0.8528633879760272, '1': 0.1471366120239728}",train
452,1,1,0.6976376945916875,"{'0': 0.30236230540831255, '1': 0.6976376945916875}",train
468,0,0,0.40235401961028544,"{'0': 0.5976459803897145, '1': 0.40235401961028544}",train
472,1,1,0.6770962641219069,"{'0': 0.32290373587809307, '1': 0.6770962641219069}",train
477,1,1,0.7594212660037137,"{'0': 0.24057873399628626, '1': 0.7594212660037137}",train
485,1,1,0.8138339413805217,"{'0': 0.18616605861947833, '1': 0.8138339413805217}",train
488,1,1,0.7691503611157229,"{'0': 0.23084963888427712, '1': 0.7691503611157229}",train
489,0,0,0.46863847134604836,"{'0': 0.5313615286539517, '1': 0.46863847134604836}",train
490,1,1,0.7148396627075181,"{'0': 0.2851603372924819, '1': 0.7148396627075181}",train
492,1,0,0.2723382021579665,"{'0': 0.7276617978420334, '1': 0.2723382021579665}",train
494,1,1,0.7748751303131911,"{'0': 0.2251248696868089, '1': 0.7748751303131911}",train
497,1,1,0.7255678953142689,"{'0': 0.2744321046857311, '1': 0.7255678953142689}",train
514,0,1,0.5809792782797489,"{'0': 0.41902072172025107, '1': 0.5809792782797489}",train
522,1,1,0.8340949943649618,"{'0': 0.16590500563503818, '1': 0.8340949943649618}",train
526,1,1,0.5644572003277009,"{'0': 0.43554279967229914, '1': 0.5644572003277009}",train
529,1,1,0.8112357225027134,"{'0': 0.18876427749728664, '1': 0.8112357225027134}",train
