id,label,predict_result,predict_score,predict_detail,type
2,1,0,0.3004159949962232,"{'0': 0.6995840050037768, '1': 0.3004159949962232}",train
4,0,0,0.2803999991391393,"{'0': 0.7196000008608607, '1': 0.2803999991391393}",train
6,1,1,0.5800699112774527,"{'0': 0.41993008872254733, '1': 0.5800699112774527}",train
7,0,1,0.6364218709569315,"{'0': 0.3635781290430685, '1': 0.6364218709569315}",train
10,0,1,0.681207832654615,"{'0': 0.31879216734538496, '1': 0.681207832654615}",train
11,1,1,0.7418615022702323,"{'0': 0.2581384977297677, '1': 0.7418615022702323}",train
16,0,1,0.685606165522596,"{'0': 0.314393834477404, '1': 0.685606165522596}",train
18,1,0,0.4601884678581152,"{'0': 0.5398115321418848, '1': 0.4601884678581152}",train
21,1,1,0.8325228052540499,"{'0': 0.16747719474595013, '1': 0.8325228052540499}",train
24,1,0,0.4617069923273804,"{'0': 0.5382930076726196, '1': 0.4617069923273804}",train
28,0,1,0.5358256024987617,"{'0': 0.46417439750123834, '1': 0.5358256024987617}",train
36,0,1,0.6992478355068389,"{'0': 0.3007521644931611, '1': 0.6992478355068389}",train
44,0,1,0.6896357135752542,"{'0': 0.3103642864247458, '1': 0.6896357135752542}",train
45,0,0,0.4168851144287758,"{'0': 0.5831148855712243, '1': 0.4168851144287758}",train
50,1,1,0.7529221319962873,"{'0': 0.24707786800371268, '1': 0.7529221319962873}",train
51,1,1,0.9312701371674067,"{'0': 0.0687298628325933, '1': 0.9312701371674067}",train
56,1,1,0.5106744703227194,"{'0': 0.4893255296772806, '1': 0.5106744703227194}",train
63,1,1,0.9060204542271073,"{'0': 0.09397954577289269, '1': 0.9060204542271073}",train
64,1,1,0.7143813961173531,"{'0': 0.2856186038826469, '1': 0.7143813961173531}",train
77,0,0,0.4392048942376653,"{'0': 0.5607951057623347, '1': 0.4392048942376653}",train
79,1,1,0.7201546047980854,"{'0': 0.27984539520191465, '1': 0.7201546047980854}",train
82,1,0,0.04438575208695137,"{'0': 0.9556142479130486, '1': 0.04438575208695137}",train
83,0,0,0.21983951469640195,"{'0': 0.780160485303598, '1': 0.21983951469640195}",train
87,0,0,0.41386496283850194,"{'0': 0.5861350371614981, '1': 0.41386496283850194}",train
88,1,1,0.8814708581262125,"{'0': 0.11852914187378749, '1': 0.8814708581262125}",train
89,1,1,0.5196901906696746,"{'0': 0.4803098093303254, '1': 0.5196901906696746}",train
92,1,1,0.7283937749427458,"{'0': 0.2716062250572542, '1': 0.7283937749427458}",train
93,1,1,0.6910771509859746,"{'0': 0.30892284901402545, '1': 0.6910771509859746}",train
96,1,1,0.6623850649389126,"{'0': 0.3376149350610874, '1': 0.6623850649389126}",train
100,1,1,0.7960217933954475,"{'0': 0.20397820660455246, '1': 0.7960217933954475}",train
102,1,1,0.7785258866131709,"{'0': 0.2214741133868291, '1': 0.7785258866131709}",train
112,1,1,0.71593527264106,"{'0': 0.28406472735893995, '1': 0.71593527264106}",train
114,1,1,0.8719356509675354,"{'0': 0.12806434903246455, '1': 0.8719356509675354}",train
117,0,1,0.5961246530451757,"{'0': 0.4038753469548243, '1': 0.5961246530451757}",train
118,1,0,0.43536795710628484,"{'0': 0.5646320428937152, '1': 0.43536795710628484}",train
119,0,1,0.6713569329742074,"{'0': 0.3286430670257926, '1': 0.6713569329742074}",train
121,0,0,0.462224534734774,"{'0': 0.537775465265226, '1': 0.462224534734774}",train
123,1,1,0.5878000582498933,"{'0': 0.41219994175010666, '1': 0.5878000582498933}",train
127,0,0,0.44910231484780094,"{'0': 0.5508976851521991, '1': 0.44910231484780094}",train
132,1,1,0.6277471374576854,"{'0': 0.3722528625423146, '1': 0.6277471374576854}",train
136,1,1,0.7735750639655232,"{'0': 0.22642493603447678, '1': 0.7735750639655232}",train
138,0,1,0.5788710577541529,"{'0': 0.42112894224584707, '1': 0.5788710577541529}",train
149,1,1,0.6818218897251932,"{'0': 0.3181781102748068, '1': 0.6818218897251932}",train
150,1,1,0.840389248049815,"{'0': 0.15961075195018504, '1': 0.840389248049815}",train
155,1,1,0.9101066621430682,"{'0': 0.08989333785693177, '1': 0.9101066621430682}",train
159,1,1,0.8801048004102532,"{'0': 0.11989519958974681, '1': 0.8801048004102532}",train
160,1,1,0.7605613984016597,"{'0': 0.2394386015983403, '1': 0.7605613984016597}",train
162,0,0,0.25101519476875717,"{'0': 0.7489848052312429, '1': 0.25101519476875717}",train
163,1,1,0.7782830279993282,"{'0': 0.22171697200067175, '1': 0.7782830279993282}",train
165,1,1,0.6528928246773487,"{'0': 0.34710717532265134, '1': 0.6528928246773487}",train
166,1,1,0.9588254501311081,"{'0': 0.04117454986889191, '1': 0.9588254501311081}",train
168,0,0,0.27608796217057424,"{'0': 0.7239120378294257, '1': 0.27608796217057424}",train
170,1,1,0.9177313226926085,"{'0': 0.08226867730739151, '1': 0.9177313226926085}",train
182,0,1,0.7060277020480314,"{'0': 0.29397229795196855, '1': 0.7060277020480314}",train
188,1,1,0.9494898099703335,"{'0': 0.0505101900296665, '1': 0.9494898099703335}",train
189,1,1,0.7443757147738354,"{'0': 0.25562428522616465, '1': 0.7443757147738354}",train
190,1,1,0.7232693140011909,"{'0': 0.2767306859988091, '1': 0.7232693140011909}",train
192,1,1,0.8896509218929856,"{'0': 0.11034907810701444, '1': 0.8896509218929856}",train
193,0,1,0.8101517121179622,"{'0': 0.18984828788203778, '1': 0.8101517121179622}",train
