id,label,predict_result,predict_score,predict_detail,type
2,0,0,0.20111849743420962,"{'0': 0.7988815025657904, '1': 0.20111849743420962}",train
4,0,0,0.2959815541617915,"{'0': 0.7040184458382085, '1': 0.2959815541617915}",train
6,1,1,0.5057035013487409,"{'0': 0.49429649865125913, '1': 0.5057035013487409}",train
7,0,1,0.6290576184869942,"{'0': 0.37094238151300585, '1': 0.6290576184869942}",train
10,0,1,0.647419666003114,"{'0': 0.35258033399688604, '1': 0.647419666003114}",train
11,1,1,0.6821252596509293,"{'0': 0.3178747403490707, '1': 0.6821252596509293}",train
16,0,1,0.6575441570277479,"{'0': 0.34245584297225207, '1': 0.6575441570277479}",train
18,0,0,0.3078701780816143,"{'0': 0.6921298219183857, '1': 0.3078701780816143}",train
21,1,1,0.8751898172708363,"{'0': 0.12481018272916367, '1': 0.8751898172708363}",train
24,1,0,0.40895230701487817,"{'0': 0.5910476929851218, '1': 0.40895230701487817}",train
28,0,0,0.4443335281776558,"{'0': 0.5556664718223442, '1': 0.4443335281776558}",train
36,0,1,0.6565137286381617,"{'0': 0.3434862713618383, '1': 0.6565137286381617}",train
44,0,1,0.6659360186139002,"{'0': 0.33406398138609983, '1': 0.6659360186139002}",train
45,0,0,0.3676634320428648,"{'0': 0.6323365679571352, '1': 0.3676634320428648}",train
50,1,1,0.7750931119478323,"{'0': 0.22490688805216774, '1': 0.7750931119478323}",train
51,1,1,0.9084392237287787,"{'0': 0.09156077627122128, '1': 0.9084392237287787}",train
56,1,0,0.4390245040188323,"{'0': 0.5609754959811677, '1': 0.4390245040188323}",train
63,1,1,0.9101827619591409,"{'0': 0.08981723804085906, '1': 0.9101827619591409}",train
64,1,1,0.6567150640785847,"{'0': 0.3432849359214153, '1': 0.6567150640785847}",train
77,0,0,0.4260297438025583,"{'0': 0.5739702561974417, '1': 0.4260297438025583}",train
79,1,1,0.7393080919754874,"{'0': 0.2606919080245126, '1': 0.7393080919754874}",train
82,1,0,0.03740178239181827,"{'0': 0.9625982176081818, '1': 0.03740178239181827}",train
83,0,0,0.19464814331954874,"{'0': 0.8053518566804513, '1': 0.19464814331954874}",train
87,0,0,0.33405352999268734,"{'0': 0.6659464700073127, '1': 0.33405352999268734}",train
