id,label,predict_result,predict_score,predict_detail,type
2,1,1,0.6091654649195078,"{'0': 0.39083453508049215, '1': 0.6091654649195078}",train
4,0,0,0.330140896095314,"{'0': 0.669859103904686, '1': 0.330140896095314}",train
6,1,1,0.729159658192881,"{'0': 0.270840341807119, '1': 0.729159658192881}",train
7,0,1,0.7109900153196125,"{'0': 0.2890099846803875, '1': 0.7109900153196125}",train
10,1,1,0.8277565336314413,"{'0': 0.1722434663685587, '1': 0.8277565336314413}",train
11,1,1,0.7924612140079417,"{'0': 0.20753878599205833, '1': 0.7924612140079417}",train
16,1,1,0.8204029373480652,"{'0': 0.17959706265193476, '1': 0.8204029373480652}",train
18,1,1,0.666953005513989,"{'0': 0.33304699448601105, '1': 0.666953005513989}",train
21,1,1,0.9013698940927757,"{'0': 0.09863010590722432, '1': 0.9013698940927757}",train
24,1,1,0.6730051626380165,"{'0': 0.32699483736198354, '1': 0.6730051626380165}",train
28,0,1,0.8018178810593872,"{'0': 0.19818211894061277, '1': 0.8018178810593872}",train
36,0,1,0.752551447379093,"{'0': 0.24744855262090704, '1': 0.752551447379093}",train
44,1,1,0.8159951547077408,"{'0': 0.18400484529225924, '1': 0.8159951547077408}",train
45,1,1,0.6707918559505652,"{'0': 0.32920814404943477, '1': 0.6707918559505652}",train
50,1,1,0.8872199138090151,"{'0': 0.1127800861909849, '1': 0.8872199138090151}",train
51,1,1,0.8850002004407757,"{'0': 0.11499979955922435, '1': 0.8850002004407757}",train
56,1,1,0.6924152114862263,"{'0': 0.3075847885137737, '1': 0.6924152114862263}",train
63,1,1,0.9265356673056522,"{'0': 0.07346433269434782, '1': 0.9265356673056522}",train
64,1,1,0.7969298795489105,"{'0': 0.20307012045108952, '1': 0.7969298795489105}",train
77,0,1,0.5675362359537709,"{'0': 0.4324637640462291, '1': 0.5675362359537709}",train
79,1,1,0.8593445937177241,"{'0': 0.1406554062822759, '1': 0.8593445937177241}",train
82,1,0,0.3898749384775149,"{'0': 0.6101250615224851, '1': 0.3898749384775149}",train
83,1,1,0.700280313695502,"{'0': 0.29971968630449797, '1': 0.700280313695502}",train
87,1,1,0.6910340662218278,"{'0': 0.30896593377817216, '1': 0.6910340662218278}",train
88,1,1,0.8670529380822172,"{'0': 0.13294706191778283, '1': 0.8670529380822172}",train
89,1,1,0.7816997782885623,"{'0': 0.2183002217114377, '1': 0.7816997782885623}",train
92,1,1,0.8840844620463448,"{'0': 0.11591553795365517, '1': 0.8840844620463448}",train
93,1,1,0.8615746829481972,"{'0': 0.13842531705180283, '1': 0.8615746829481972}",train
96,1,0,0.4567749247671747,"{'0': 0.5432250752328254, '1': 0.4567749247671747}",train
100,1,1,0.8262615438461661,"{'0': 0.17373845615383388, '1': 0.8262615438461661}",train
102,1,1,0.8908115599562568,"{'0': 0.10918844004374317, '1': 0.8908115599562568}",train
112,1,1,0.8055765652895641,"{'0': 0.19442343471043588, '1': 0.8055765652895641}",train
114,1,1,0.8856972564180294,"{'0': 0.11430274358197057, '1': 0.8856972564180294}",train
117,0,1,0.7473811958975338,"{'0': 0.2526188041024662, '1': 0.7473811958975338}",train
118,1,1,0.6887437842192914,"{'0': 0.3112562157807086, '1': 0.6887437842192914}",train
119,0,1,0.6156766218543737,"{'0': 0.38432337814562634, '1': 0.6156766218543737}",train
121,1,1,0.7304538032310481,"{'0': 0.26954619676895186, '1': 0.7304538032310481}",train
123,1,0,0.46984791520168195,"{'0': 0.5301520847983181, '1': 0.46984791520168195}",train
127,1,1,0.7634902412491216,"{'0': 0.23650975875087843, '1': 0.7634902412491216}",train
132,1,1,0.7651344220033592,"{'0': 0.23486557799664076, '1': 0.7651344220033592}",train
136,1,1,0.8985260019865494,"{'0': 0.10147399801345058, '1': 0.8985260019865494}",train
138,1,1,0.775340726327619,"{'0': 0.22465927367238103, '1': 0.775340726327619}",train
149,1,1,0.8674295297976349,"{'0': 0.13257047020236512, '1': 0.8674295297976349}",train
150,1,1,0.8332240484077076,"{'0': 0.16677595159229242, '1': 0.8332240484077076}",train
155,1,1,0.8737952634822326,"{'0': 0.12620473651776742, '1': 0.8737952634822326}",train
159,1,1,0.908932379076845,"{'0': 0.09106762092315501, '1': 0.908932379076845}",train
160,1,1,0.6330580004113334,"{'0': 0.3669419995886666, '1': 0.6330580004113334}",train
162,1,1,0.592445064429898,"{'0': 0.40755493557010203, '1': 0.592445064429898}",train
163,1,1,0.672023469689827,"{'0': 0.32797653031017304, '1': 0.672023469689827}",train
165,1,1,0.8669307023977667,"{'0': 0.1330692976022333, '1': 0.8669307023977667}",train
166,1,1,0.8949889931266833,"{'0': 0.10501100687331666, '1': 0.8949889931266833}",train
168,1,1,0.6451477473429547,"{'0': 0.35485225265704534, '1': 0.6451477473429547}",train
170,1,1,0.8683211835522672,"{'0': 0.13167881644773283, '1': 0.8683211835522672}",train
182,1,1,0.8111934217953144,"{'0': 0.1888065782046856, '1': 0.8111934217953144}",train
188,1,1,0.905695667909234,"{'0': 0.09430433209076605, '1': 0.905695667909234}",train
189,1,0,0.47867938030020774,"{'0': 0.5213206196997923, '1': 0.47867938030020774}",train
190,1,1,0.821384558771525,"{'0': 0.17861544122847495, '1': 0.821384558771525}",train
192,1,1,0.9574183157383951,"{'0': 0.04258168426160491, '1': 0.9574183157383951}",train
193,1,1,0.8268175924823242,"{'0': 0.17318240751767577, '1': 0.8268175924823242}",train
197,0,0,0.38229196855885644,"{'0': 0.6177080314411436, '1': 0.38229196855885644}",train
205,0,1,0.6617711533473882,"{'0': 0.33822884665261177, '1': 0.6617711533473882}",train
207,0,0,0.4547154861704768,"{'0': 0.5452845138295233, '1': 0.4547154861704768}",train
213,0,1,0.5014601461501682,"{'0': 0.4985398538498318, '1': 0.5014601461501682}",train
215,1,1,0.8212565141040449,"{'0': 0.17874348589595512, '1': 0.8212565141040449}",train
220,1,1,0.8565350315830669,"{'0': 0.14346496841693313, '1': 0.8565350315830669}",train
221,1,1,0.8236602023316915,"{'0': 0.17633979766830854, '1': 0.8236602023316915}",train
223,0,1,0.7650834649576881,"{'0': 0.2349165350423119, '1': 0.7650834649576881}",train
225,1,1,0.8308798047316069,"{'0': 0.16912019526839306, '1': 0.8308798047316069}",train
230,1,1,0.6787530758512894,"{'0': 0.3212469241487106, '1': 0.6787530758512894}",train
238,1,1,0.8535884084188472,"{'0': 0.1464115915811528, '1': 0.8535884084188472}",train
240,1,0,0.4571207607159248,"{'0': 0.5428792392840752, '1': 0.4571207607159248}",train
244,1,1,0.7060440764533971,"{'0': 0.29395592354660294, '1': 0.7060440764533971}",train
250,1,1,0.541307727430829,"{'0': 0.458692272569171, '1': 0.541307727430829}",train
256,1,1,0.6025498390144962,"{'0': 0.3974501609855038, '1': 0.6025498390144962}",train
260,1,1,0.6647970743258765,"{'0': 0.33520292567412346, '1': 0.6647970743258765}",train
261,1,1,0.820414562033019,"{'0': 0.179585437966981, '1': 0.820414562033019}",train
