0.0492091388400703,0.8571428571428571,0.9927329422334972
0.0984182776801406,0.8035714285714286,0.9918741081338196
0.14938488576449913,0.788235294117647,0.9814227577823582
0.19859402460456943,0.7787610619469026,0.967562496696792
0.24956063268892795,0.8028169014084507,0.9534247661328683
0.29876977152899825,0.788235294117647,0.9394059510596692
0.34973637961335674,0.8090452261306532,0.9267612705459543
0.3989455184534271,0.8149779735682819,0.9167195179958776
0.44991212653778556,0.83203125,0.9123196448390677
0.4991212653778559,0.8485915492957746,0.9042466043020982
0.5483304042179262,0.8525641025641025,0.8681227207864278
0.5992970123022847,0.873900293255132,0.8553591247819882
0.648506151142355,0.8861788617886179,0.7973944294699011
0.6994727592267135,0.9020100502512562,0.727432482426933
0.7486818980667839,0.9131455399061033,0.6282966016595317
0.7996485061511424,0.9428571428571428,0.45323978648063
0.8488576449912126,0.9627329192546584,0.262591829184504
0.8998242530755711,0.974609375,0.11378891179113156
0.9490333919156415,0.9814814814814815,0.05501823370857778
1.0,1.0,0.027654458009618955
